NAME,B01001_001E,B01001_001M,B05012_003E,B05012_003M,B05002_021E,B05002_021M,B16003_001E,B16003_001M,B19013_001E,B19013_001M,B05002_022E,B05002_022M,B05002_023E,B05002_023M,B05002_024E,B05002_024M,B05002_025E,B05002_025M,B05002_026E,B05002_026M,B05002_027E,B05002_027M,state,county,tract,GEOID,foreign_born_rate_e,foreign_born_rate_m,non_cit_foreign_born_rate_e,non_cit_foreign_born_rate_m,europe_origin_rate_e,europe_origin_rate_m,asia_origin_rate_e,asia_origin_rate_m,africa_origin_rate_e,africa_origin_rate_m,oceania_origin_rate_e,oceania_origin_rate_m,latam_origin_rate_e,latam_origin_rate_m,noram_origin_rate_e,noram_origin_rate_m,limited_english_rate_e,limited_english_rate_m,foreign_born_rate_cv,non_cit_foreign_born_rate_cv,europe_origin_rate_cv,asia_origin_rate_cv,africa_origin_rate_cv,oceania_origin_rate_cv,latam_origin_rate_cv,noram_origin_rate_cv,limited_english_rate_cv
"Census Tract 18, Essex County, New Jersey",2188.0,343.0,346.0,147.0,163.0,94.0,0.0,12.0,29362.0,9333.0,0.0,12.0,10.0,19.0,96.0,76.0,0.0,12.0,57.0,52.0,0.0,12.0,34,13,1800,34013001800,0.1581352833638025,0.071612273767082,0.0744972577696526,0.0445206379772688,0.0,0.0054844606946983,0.0045703839122486,0.0087132364604976,0.0438756855575868,0.0354093667808429,0.0,0.0054844606946983,0.0260511882998171,0.0241143269268409,0.0,0.0054844606946983,0.0,0.0054844606946983,27.52914858519872,36.32914609963794,inf,115.893990125039,49.06009024600074,inf,56.2706205043758,inf,inf
"Census Tract 2, Essex County, New Jersey",3378.0,460.0,973.0,244.0,518.0,200.0,743.0,336.0,31639.0,5293.0,12.0,18.0,70.0,50.0,0.0,12.0,0.0,12.0,436.0,204.0,0.0,12.0,34,13,200,34013000200,0.288040260509177,0.0821948506120494,0.1533451746595618,0.0627811714099972,0.0035523978685612,0.0053505099445286,0.0207223208999407,0.0150682450223441,0.0,0.0035523978685612,0.0,0.0035523978685612,0.1290704558910598,0.0628964801734297,0.0,0.0035523978685612,0.2199526346950858,0.1038789710183449,17.347045322023078,24.888194836696044,91.56039813889534,44.20367493311196,inf,inf,29.6233108426767,inf,28.709958731338013
"Census Tract 5, Essex County, New Jersey",1970.0,300.0,829.0,209.0,324.0,154.0,387.0,227.0,37292.0,9549.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,324.0,154.0,0.0,12.0,34,13,500,34013000500,0.4208121827411167,0.1239436130582748,0.1644670050761421,0.0820867990441247,0.0,0.0060913705583756,0.0,0.0060913705583756,0.0,0.0060913705583756,0.0,0.0060913705583756,0.1644670050761421,0.0820867990441247,0.0,0.0060913705583756,0.1964467005076142,0.1190484851683292,17.90481942390777,30.340912251290074,inf,inf,inf,inf,30.340912251290074,inf,36.83945803689964
"Census Tract 8, Essex County, New Jersey",4672.0,891.0,1929.0,514.0,928.0,452.0,1167.0,507.0,37857.0,18826.0,0.0,12.0,9.0,14.0,0.0,12.0,0.0,12.0,919.0,452.0,0.0,12.0,34,13,800,34013000800,0.4128852739726027,0.1352923050028942,0.1986301369863013,0.1038983185475785,0.0,0.0025684931506849,0.0019263698630136,0.0030190116342864,0.0,0.0025684931506849,0.0,0.0025684931506849,0.1967037671232876,0.1037649375942714,0.0,0.0025684931506849,0.2497859589041096,0.1185141580410102,19.9194709756704,31.79782938464828,inf,95.27066771621978,inf,inf,32.0680129015903,inf,28.84272646552221
"Census Tract 21, Essex County, New Jersey",3185.0,454.0,900.0,324.0,535.0,263.0,145.0,143.0,43315.0,35451.0,10.0,16.0,79.0,91.0,128.0,163.0,0.0,12.0,318.0,205.0,0.0,12.0,34,13,2100,34013002100,0.282574568288854,0.1094109445855916,0.1679748822605965,0.0859759197413561,0.0031397174254317,0.0050434442681221,0.0248037676609105,0.0287893565820118,0.0401883830455259,0.0514970123789345,0.0,0.003767660910518,0.0998430141287284,0.0659188841156852,0.0,0.003767660910518,0.0455259026687598,0.0453645140613861,23.53757909524548,31.11476912492905,97.64966561683224,70.55834766935315,77.8960792301038,inf,40.13527669294364,inf,60.57477299466088
"Census Tract 41, Essex County, New Jersey",3332.0,510.0,307.0,156.0,107.0,98.0,71.0,73.0,19933.0,7413.0,0.0,12.0,0.0,12.0,33.0,50.0,0.0,12.0,74.0,84.0,0.0,12.0,34,13,4100,34013004100,0.0921368547418967,0.0488965847590729,0.0321128451380552,0.0298196479324752,0.0,0.0036014405762304,0.0,0.0036014405762304,0.0099039615846338,0.0150823770914009,0.0,0.0036014405762304,0.0222088835534213,0.0254382331548822,0.0,0.0036014405762304,0.0213085234093637,0.022150199936765,32.261105198307185,56.4492042786169,inf,inf,92.5752610639184,inf,69.6296663698905,inf,63.19146041294683
"Census Tract 43, Essex County, New Jersey",2679.0,309.0,482.0,206.0,204.0,101.0,39.0,64.0,31313.0,9766.0,0.0,12.0,0.0,12.0,89.0,71.0,0.0,12.0,115.0,76.0,0.0,12.0,34,13,4300,34013004300,0.1799178798058977,0.079645394806011,0.0761478163493841,0.0387101931704132,0.0,0.0044792833146696,0.0,0.0044792833146696,0.0332213512504665,0.0267780003949271,0.0,0.0044792833146696,0.0429264650989175,0.0287976200527831,0.0,0.0044792833146696,0.0145576707726763,0.0239484472864747,26.91041792497113,30.90309538814504,inf,inf,48.99987231174465,inf,40.78172280766808,inf,100.00450515231232
"Census Tract 48.01, Essex County, New Jersey",2279.0,265.0,450.0,145.0,215.0,122.0,80.0,63.0,31115.0,2333.0,0.0,12.0,0.0,12.0,118.0,104.0,0.0,12.0,97.0,53.0,0.0,12.0,34,13,4801,34013004801,0.1974550241333918,0.0676403743362668,0.0943396226415094,0.05464464045826,0.0,0.0052654673102237,0.0,0.0052654673102237,0.0517770952172005,0.0460294911449167,0.0,0.0052654673102237,0.0425625274243089,0.0237766015494892,0.0,0.0052654673102237,0.0351031154014918,0.0279434264476048,20.824371916562264,35.21174400349889,inf,inf,54.04214637023609,inf,33.959123198248925,inf,48.39138972195404
"Census Tract 51, Essex County, New Jersey",2171.0,351.0,345.0,209.0,139.0,99.0,16.0,25.0,48594.0,17452.0,0.0,12.0,0.0,12.0,46.0,52.0,0.0,12.0,93.0,69.0,0.0,12.0,34,13,5100,34013005100,0.158912943344081,0.0996384745576935,0.0640257945647167,0.0467612432650712,0.0,0.0055274067250115,0.0,0.0055274067250115,0.0211883924458774,0.0241958280805352,0.0,0.0055274067250115,0.0428374021188392,0.03252844528115,0.0,0.0055274067250115,0.0073698756333486,0.0115769125234269,38.115524120479726,44.39818028403915,inf,inf,69.41871648320615,inf,46.16090120297861,inf,95.49193422629148
"Census Tract 53, Essex County, New Jersey",2290.0,300.0,597.0,255.0,474.0,250.0,64.0,101.0,38036.0,7955.0,7.0,10.0,0.0,12.0,264.0,197.0,0.0,12.0,203.0,138.0,0.0,12.0,34,13,5300,34013005300,0.2606986899563319,0.1164734037430612,0.2069868995633187,0.1124875249874946,0.0030567685589519,0.0043851350324359,0.0,0.005240174672489,0.1152838427947598,0.0873418478517554,0.0,0.005240174672489,0.0886462882096069,0.0613707800734378,0.0,0.005240174672489,0.0279475982532751,0.0442565079625669,27.15951536523654,33.03661937098263,87.20763546920003,inf,46.05619222172789,inf,42.08576111164524,inf,96.26463073164724
"Census Tract 79, Essex County, New Jersey",3659.0,402.0,2414.0,455.0,1573.0,441.0,1494.0,502.0,44509.0,8735.0,179.0,111.0,25.0,40.0,0.0,12.0,0.0,12.0,1369.0,449.0,0.0,12.0,34,13,7900,34013007900,0.6597430992074337,0.1439339852096496,0.4298988794752664,0.1294488612655781,0.0489204700737906,0.0308086002929344,0.0068324678874009,0.0109576907143019,0.0,0.0032795845859524,0.0,0.0032795845859524,0.3741459415140749,0.1294129778616686,0.0,0.0032795845859524,0.4083082809510795,0.1443436205376713,13.262414332858423,18.30484344942294,38.28383572085626,97.49347191156455,inf,inf,21.02668892812608,inf,21.490350766687392
"Census Tract 81, Essex County, New Jersey",3714.0,383.0,843.0,276.0,418.0,183.0,241.0,125.0,21351.0,5105.0,14.0,22.0,36.0,43.0,197.0,136.0,0.0,12.0,171.0,137.0,0.0,12.0,34,13,8100,34013008100,0.2269789983844911,0.0779125296581751,0.1125471190091545,0.0506214897616775,0.003769520732364,0.0059362737234723,0.0096930533117932,0.011620883329621,0.0530425417339795,0.0370244882452195,0.0,0.0032310177705977,0.0460420032310177,0.0371917695600345,0.0,0.0032310177705977,0.0648896068928379,0.0343152088241978,20.86679395489856,27.34227439607777,95.73304650011364,72.88071713308439,42.43252105063654,inf,49.10511461133974,inf,32.14738124407444
"Census Tract 82, Essex County, New Jersey",2289.0,390.0,319.0,125.0,108.0,49.0,110.0,83.0,16482.0,2723.0,0.0,12.0,12.0,22.0,23.0,38.0,0.0,12.0,73.0,48.0,0.0,12.0,34,13,8200,34013008200,0.1393621668851026,0.0595478452036124,0.0471821756225425,0.0228663935601268,0.0,0.0052424639580602,0.0052424639580602,0.0096525998076799,0.0100480559196155,0.0166891766394493,0.0,0.0052424639580602,0.0318916557448667,0.0216624093741277,0.0,0.0052424639580602,0.0480559196155526,0.0371733028734095,25.97498216711968,29.46142905500982,inf,111.9290828762892,100.96874673635376,inf,41.29179752456882,inf,47.02386862516404
"Census Tract 13, Essex County, New Jersey",1629.0,258.0,395.0,158.0,216.0,107.0,182.0,168.0,27355.0,23558.0,0.0,12.0,15.0,26.0,14.0,25.0,0.0,12.0,187.0,114.0,0.0,12.0,34,13,1300,34013001300,0.2424800491098833,0.1043182950135837,0.1325966850828729,0.0689599436361319,0.0,0.007366482504604,0.009208103130755,0.0160272013809818,0.0085942295887047,0.0154070821152012,0.0,0.007366482504604,0.1147943523634131,0.0723047227192389,0.0,0.007366482504604,0.1117249846531614,0.1046377718514032,26.15282252735607,31.615374362056425,inf,105.80875805316884,108.980185695453,inf,38.2895480745868,inf,56.9340760699876
"Census Tract 15, Essex County, New Jersey",1942.0,241.0,528.0,202.0,198.0,155.0,95.0,120.0,16875.0,11859.0,0.0,12.0,0.0,12.0,141.0,127.0,0.0,12.0,57.0,72.0,0.0,12.0,34,13,1500,34013001500,0.2718846549948506,0.1093519741390652,0.101956745623069,0.0808112953624592,0.0,0.0061791967044284,0.0,0.0061791967044284,0.0726055612770339,0.0660142934362415,0.0,0.0061791967044284,0.029351184346035,0.037253676618018,0.0,0.0061791967044284,0.048918640576725,0.06208946103003,24.449840399979827,48.1825966638715,inf,inf,55.27161950168408,inf,77.15740414034128,inf,77.15740414034127
"Census Tract 205, Essex County, New Jersey",7643.0,303.0,2000.0,299.0,522.0,186.0,37.0,54.0,177422.0,31404.0,0.0,17.0,491.0,183.0,0.0,17.0,0.0,17.0,31.0,50.0,0.0,17.0,34,13,20500,34013020500,0.2616773518251995,0.0404728723486735,0.068297788826377,0.0244861536119004,0.0,0.0022242574905141,0.0642417898730864,0.0240785456544375,0.0,0.0022242574905141,0.0,0.0022242574905141,0.0040559989532905,0.0065439096343257,0.0,0.0022242574905141,0.0048410310087661,0.0070678946125108,9.402254205498846,21.794555899772377,inf,22.784878504493147,inf,inf,98.07844168085418,inf,88.75366552767619
"Census Tract 211, Essex County, New Jersey",4464.0,234.0,708.0,463.0,93.0,74.0,34.0,56.0,121250.0,30244.0,17.0,23.0,39.0,45.0,0.0,12.0,0.0,12.0,37.0,58.0,0.0,12.0,34,13,21100,34013021100,0.1586021505376344,0.1040513119095898,0.0208333333333333,0.0166129938840041,0.0038082437275985,0.0051561955214407,0.0087365591397849,0.0100910424942143,0.0,0.0026881720430107,0.0,0.0026881720430107,0.0082885304659498,0.0130000939929113,0.0,0.0026881720430107,0.0076164874551971,0.0125511545536181,39.88160118527372,48.47560525423707,82.30737281498776,70.21496951784391,inf,inf,95.34612599089174,inf,100.17585182791208
"Census Tract 88, Essex County, New Jersey",1852.0,361.0,584.0,174.0,387.0,170.0,328.0,208.0,39779.0,19308.0,0.0,12.0,0.0,12.0,48.0,44.0,0.0,12.0,339.0,162.0,0.0,12.0,34,13,8800,34013008800,0.3153347732181425,0.1122728501183068,0.208963282937365,0.1004240568614576,0.0,0.0064794816414686,0.0,0.0064794816414686,0.0259179265658747,0.0242893054044698,0.0,0.0064794816414686,0.1830453563714902,0.0944700430443949,0.0,0.0064794816414686,0.1771058315334773,0.117497020363743,21.64397285455138,29.21472998710674,inf,inf,56.97035664776866,inf,31.37397131169262,inf,40.32998771474018
"Census Tract 90, Essex County, New Jersey",1787.0,218.0,466.0,139.0,149.0,87.0,140.0,121.0,33000.0,16658.0,9.0,13.0,65.0,59.0,35.0,43.0,0.0,12.0,40.0,45.0,0.0,12.0,34,13,9000,34013009000,0.2607722439843313,0.0840378734230043,0.0833799664241746,0.0497361798287443,0.0050363738108561,0.0073006609106657,0.0363738108561835,0.0333130776213604,0.0195858981533296,0.0241810091075626,0.0,0.0067151650811415,0.0223838836038052,0.0253294892282211,0.0,0.0067151650811415,0.0783435926133184,0.068382418516759,19.590602268143652,36.26141994409176,88.120777084496,55.67497751636302,75.05247637900897,inf,68.78996542679504,inf,53.06095609615651
"Census Tract 100, Essex County, New Jersey",2983.0,332.0,479.0,156.0,261.0,139.0,70.0,102.0,68523.0,28531.0,0.0,12.0,50.0,54.0,93.0,107.0,0.0,12.0,118.0,82.0,0.0,12.0,34,13,10000,34013010000,0.1605766007375125,0.0552657874565631,0.0874958095876634,0.0476040540337302,0.0,0.0040227958431109,0.0167616493462956,0.0181984516146694,0.0311766677841099,0.036037368392715,0.0,0.0040227958431109,0.0395574924572577,0.0278394354331988,0.0,0.0040227958431109,0.0234663090848139,0.0342933625899924,20.922240988752897,33.07430928102514,inf,66.00119290767046,70.26798046571174,inf,42.78246143796417,inf,88.83812471206905
"Census Tract 104, Essex County, New Jersey",4740.0,814.0,1050.0,287.0,508.0,238.0,123.0,117.0,48063.0,7310.0,104.0,144.0,0.0,12.0,55.0,52.0,0.0,12.0,349.0,185.0,0.0,12.0,34,13,10400,34013010400,0.2215189873417721,0.0715071695907025,0.1071729957805907,0.0534778340522494,0.0219409282700421,0.0306125170292621,0.0,0.0025316455696202,0.0116033755274261,0.0111499652986243,0.0,0.0025316455696202,0.0736286919831223,0.0410265984784586,0.0,0.0025316455696202,0.0259493670886075,0.0250825800895369,19.62333095150848,30.33350087447792,84.81606892605939,inf,58.4148499756611,inf,33.87291119009485,inf,58.75969536877224
"Census Tract 108, Essex County, New Jersey",2978.0,373.0,407.0,214.0,223.0,144.0,210.0,197.0,47350.0,14620.0,0.0,12.0,0.0,12.0,4.0,10.0,0.0,12.0,219.0,143.0,0.0,12.0,34,13,10800,34013010800,0.1366689053055742,0.0738710433578363,0.0748824714573539,0.0492558237131872,0.0,0.0040295500335795,0.0,0.0040295500335795,0.0013431833445265,0.0033621700988359,0.0,0.0040295500335795,0.0735392881128274,0.0488942415215162,0.0,0.0040295500335795,0.0705171255876427,0.0667388136951124,32.857810074402614,39.986327100159926,inf,inf,152.16630021783342,inf,40.41777386880828,inf,57.533126989157545
"Census Tract 109, Essex County, New Jersey",2265.0,401.0,469.0,221.0,180.0,178.0,66.0,118.0,46753.0,8164.0,0.0,12.0,0.0,12.0,30.0,35.0,0.0,12.0,150.0,175.0,0.0,12.0,34,13,10900,34013010900,0.2070640176600441,0.1042311309656569,0.0794701986754966,0.0798367078538361,0.0,0.0052980132450331,0.0,0.0052980132450331,0.0132450331125827,0.0156294475250312,0.0,0.0052980132450331,0.0662251655629139,0.0781472376251564,0.0,0.0052980132450331,0.0291390728476821,0.0523519301429724,30.600386470238437,61.07063265415024,inf,inf,71.73393848874544,inf,71.73393848874542,inf,109.21720712336052
"Census Tract 26.03, Middlesex County, New Jersey",5087.0,379.0,2803.0,349.0,1622.0,375.0,779.0,367.0,101875.0,13628.0,0.0,17.0,1622.0,375.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,34,23,2603,34023002603,0.5510123845095342,0.0799507312735652,0.3188519756241399,0.0774504558414168,0.0,0.0033418517790446,0.3188519756241399,0.0774504558414168,0.0,0.0033418517790446,0.0,0.0033418517790446,0.0,0.0033418517790446,0.0,0.0033418517790446,0.1531354432868095,0.0730412476735666,8.820540085440937,14.766207386478754,inf,14.766207386478754,inf,inf,inf,inf,28.995230180960966
"Census Tract 3, Middlesex County, New Jersey",7252.0,21.0,1692.0,411.0,711.0,273.0,635.0,360.0,76010.0,9094.0,56.0,74.0,118.0,164.0,70.0,114.0,0.0,17.0,467.0,231.0,0.0,17.0,34,23,300,34023000300,0.2333149476006618,0.0566780479323288,0.0980419194704909,0.0376458581914128,0.0077220077220077,0.0102041061333828,0.0162713734142305,0.02261450027157,0.0096525096525096,0.0157198262840699,0.0,0.0023441809156094,0.0643960286817429,0.0318538276780863,0.0,0.0023441809156094,0.0875620518477661,0.0496421257688963,14.76748092598278,23.342076838916544,80.3301972202479,84.48836019237851,99.00145915073858,inf,30.07022231035346,inf,34.46422670234656
"Census Tract 4.03, Middlesex County, New Jersey",5538.0,314.0,2079.0,276.0,627.0,185.0,240.0,112.0,116736.0,7417.0,11.0,18.0,534.0,187.0,0.0,17.0,0.0,17.0,82.0,46.0,0.0,17.0,34,23,403,34023000403,0.3754062838569881,0.0541925810165482,0.1132177681473456,0.0340167553177397,0.0019862766341639,0.0032522213876278,0.0964247020585048,0.0342064394251432,0.0,0.0030697002527988,0.0,0.0030697002527988,0.0148067894546767,0.0083485667427685,0.0,0.0030697002527988,0.0433369447453954,0.020372631515587,8.775510603784092,18.26469374108798,99.53468938758088,21.56520855804595,inf,inf,34.27560428604939,inf,28.57741472475197
"Census Tract 6.03, Middlesex County, New Jersey",2039.0,140.0,737.0,120.0,136.0,62.0,68.0,46.0,123750.0,15005.0,0.0,12.0,101.0,50.0,0.0,12.0,0.0,12.0,35.0,37.0,0.0,12.0,34,23,603,34023000603,0.3614516920058852,0.0638711155514146,0.0666993624325649,0.0307500024500064,0.0,0.0058852378616969,0.0495340853359489,0.0247565570622686,0.0,0.0058852378616969,0.0,0.0058852378616969,0.0171652770966159,0.0181843842264161,0.0,0.0058852378616969,0.0333496812162824,0.0226759882701182,10.742078879655423,28.02577105111887,inf,30.38226841010306,inf,inf,64.39940848920985,inf,41.33411414515561
"Census Tract 6.06, Middlesex County, New Jersey",7802.0,488.0,3319.0,446.0,1028.0,319.0,342.0,192.0,125962.0,19934.0,0.0,17.0,936.0,302.0,61.0,76.0,0.0,17.0,31.0,53.0,0.0,17.0,34,23,606,34023000606,0.4254037426300948,0.0630540483984164,0.1317610869007946,0.0417092740176693,0.0,0.0021789284798769,0.1199692386567546,0.039428654045891,0.0078185080748526,0.0097533597659967,0.0,0.0021789284798769,0.0039733401691873,0.0067976745501184,0.0,0.0021789284798769,0.0438349141245834,0.0247613400208052,9.010435186275666,19.243300408374427,inf,19.97911041397411,75.83408530002194,inf,104.00128804789476,inf,34.33903461531893
"Census Tract 9.02, Middlesex County, New Jersey",4597.0,272.0,752.0,229.0,230.0,113.0,115.0,84.0,87102.0,28596.0,93.0,96.0,40.0,44.0,0.0,12.0,0.0,12.0,97.0,57.0,0.0,12.0,34,23,902,34023000902,0.1635849467043724,0.0507467243980614,0.0500326299760713,0.0247588700349133,0.0202305851642375,0.0209174632541112,0.0087013269523602,0.0095852965158019,0.0,0.002610398085708,0.0,0.002610398085708,0.0211007178594735,0.0124620892813487,0.0,0.002610398085708,0.0250163149880356,0.0183326401617026,18.858136524113068,30.08233792797587,62.854252756250105,66.96596973121834,inf,inf,35.90275087040391,inf,44.54877590767655
"Census Tract 12, Middlesex County, New Jersey",5201.0,377.0,1530.0,464.0,1027.0,443.0,369.0,382.0,70464.0,25847.0,125.0,174.0,597.0,378.0,59.0,74.0,0.0,17.0,166.0,66.0,80.0,86.0,34,23,1200,34023001200,0.2941741972697558,0.0917265587267743,0.1974620265333589,0.0863701778694471,0.0240338396462218,0.0335004330225191,0.1147856181503557,0.0731530461072819,0.0113439723130167,0.014251774248437,0.0,0.0032686021918861,0.0319169390501826,0.0128990375093362,0.015381657373582,0.0165728291621519,0.0709478946356469,0.0736272390070296,18.95503633263617,26.58975415152549,84.73471229185265,38.74173224827005,76.3726524817076,inf,24.5680206855596,65.49793652914315,63.08601577838093
"Census Tract 14.10, Middlesex County, New Jersey",4043.0,258.0,2394.0,238.0,872.0,169.0,522.0,290.0,119375.0,25425.0,0.0,12.0,856.0,165.0,0.0,12.0,0.0,12.0,16.0,23.0,0.0,12.0,34,23,1410,34023001410,0.5921345535493445,0.069951141892745,0.2156814246846401,0.0440082667074261,0.0,0.0029680930002473,0.211723967350977,0.0429896072144166,0.0,0.0029680930002473,0.0,0.0029680930002473,0.0039574573336631,0.0056944476061372,0.0,0.0029680930002473,0.1291120455107593,0.0722005596939285,7.181389813753436,12.403824649209731,inf,12.343193901648036,inf,inf,87.47208081919737,inf,33.99444069950193
"Census Tract 18.05, Middlesex County, New Jersey",4761.0,488.0,1644.0,276.0,754.0,219.0,63.0,55.0,93194.0,15258.0,55.0,89.0,656.0,205.0,23.0,45.0,0.0,12.0,20.0,32.0,0.0,12.0,34,23,1805,34023001805,0.3453056080655324,0.0679216351541028,0.1583700903171602,0.0487789864010102,0.0115521949170342,0.0187310158921822,0.137786179374081,0.0453151894665569,0.0048309178743961,0.0094647574998837,0.0,0.0025204788909892,0.0042007981516488,0.0067350548535169,0.0,0.0025204788909892,0.0132325141776937,0.0116315444784581,11.957450689943116,18.723787560988573,98.56686008585764,19.99273640098208,119.10059589519418,inf,97.46381810818949,inf,53.43540624493561
"Census Tract 20, Middlesex County, New Jersey",4246.0,257.0,1203.0,195.0,487.0,196.0,193.0,133.0,120978.0,15488.0,98.0,82.0,342.0,179.0,17.0,26.0,0.0,12.0,30.0,45.0,0.0,12.0,34,23,2000,34023002000,0.2833254828073481,0.0490229210197357,0.1146961846443711,0.0466802070989197,0.0230805463966085,0.0193627562831154,0.0805463966085727,0.042438288527897,0.0040037682524729,0.0061282037474328,0.0,0.0028261893546867,0.0070654733867169,0.0106068348913139,0.0,0.0028261893546867,0.0454545454545454,0.0314441922259212,10.51835066082504,24.741037097297315,50.99824029409352,32.02918165794824,93.04614021669852,inf,91.2596169169582,inf,42.05302303770622
"Census Tract 23.01, Middlesex County, New Jersey",3769.0,242.0,750.0,157.0,136.0,69.0,39.0,70.0,118043.0,13860.0,97.0,57.0,26.0,36.0,13.0,16.0,0.0,12.0,0.0,12.0,0.0,12.0,34,23,2301,34023002301,0.198991775006633,0.043571071718772,0.0360838418678694,0.0184532667055007,0.0257362695675245,0.0152133869041436,0.0068983815335632,0.0095618695923293,0.0034491907667816,0.0042509307643872,0.0,0.0031838684001061,0.0,0.0031838684001061,0.0,0.0031838684001061,0.0103475723003449,0.0185844456175335,13.31058717795759,31.088129006361743,35.93473207891293,84.26160040563354,74.92054267465846,inf,inf,inf,109.18054014883305
